date,sales
Friday January 01 21 11:00,23.60661025397802
Saturday January 09 21 17:00,25.017388321972074
Sunday January 10 21 23:00,29.11311487310912
Sunday January 03 21 20:00,27.817145208778747
Monday January 11 21 04:00,29.291035530899222
Saturday January 02 21 10:00,27.756311627016714
Wednesday January 06 21 07:00,14.212816764223541
Sunday January 03 21 04:00,31.0973522543433
Friday January 08 21 11:00,16.983409180096658
Wednesday January 13 21 08:00,20.292487654504036
Sunday January 10 21 18:00,27.340103405525802
Thursday January 07 21 02:00,15.602878840814489
Sunday January 10 21 04:00,27.542754493703054
Friday January 08 21 10:00,20.456059444998473
Saturday January 02 21 11:00,26.717816263294228
Tuesday January 12 21 23:00,20.901067637369216
Tuesday January 12 21 13:00,23.813000069372382
Monday January 11 21 07:00,28.668625125346768
Friday January 08 21 08:00,18.656315254698182
Saturday January 02 21 15:00,28.765249495521466
Wednesday January 13 21 10:00,17.704255153027482
Sunday January 03 21 11:00,26.589961031507762
Saturday January 09 21 12:00,25.985067273939197
Tuesday January 05 21 13:00,18.258157784854284
Friday January 01 21 01:00,20.944941865937786
Saturday January 09 21 21:00,28.0803256622914
Monday January 11 21 05:00,29.560733754369064
Monday January 04 21 09:00,23.514663105695544
Sunday January 03 21 15:00,28.755726653405205
Wednesday January 06 21 20:00,14.823981028732952
Monday January 11 21 23:00,25.49833091771714
Monday January 11 21 03:00,28.6422583517184
Thursday January 07 21 04:00,15.612501627082423
Friday January 01 21 21:00,26.25447128342915
Friday January 08 21 12:00,19.567758468834665
Tuesday January 12 21 07:00,24.853529726572145
Saturday January 09 21 13:00,25.27781305024014
Sunday January 10 21 16:00,28.667212167822722
Thursday January 07 21 05:00,14.244140221491953
Saturday January 09 21 22:00,26.63333282391337
Monday January 11 21 16:00,27.389897736905727
Sunday January 03 21 21:00,26.409296449555278
Wednesday January 06 21 10:00,16.690080988508523
Monday January 04 21 13:00,23.04477284087002
Sunday January 10 21 07:00,28.81574149162238
Tuesday January 12 21 22:00,20.9578867314151
Friday January 08 21 07:00,18.905398790764753
Tuesday January 12 21 17:00,21.59338335198069
Saturday January 02 21 22:00,28.296638881160405
Friday January 08 21 01:00,17.07666804722615
Saturday January 02 21 02:00,28.239996551011025
Wednesday January 06 21 22:00,16.204583239707944
Monday January 04 21 23:00,22.654775559980997
Sunday January 10 21 09:00,27.659274231790157
Saturday January 09 21 20:00,26.125833203478642
Friday January 01 21 09:00,25.731407126032472
Saturday January 02 21 00:00,28.383510635490204
Monday January 04 21 12:00,23.470543081009534
Wednesday January 06 21 05:00,14.906655698176102
Friday January 01 21 13:00,24.58718298308454
Sunday January 03 21 17:00,29.863741971474244
Monday January 11 21 15:00,28.280792929035997
Monday January 04 21 19:00,21.156275947167003
Friday January 08 21 20:00,22.104763531387896
Friday January 01 21 02:00,24.00373703392064
Friday January 01 21 23:00,26.499642304767022
Thursday January 07 21 22:00,17.91307145252716
Tuesday January 05 21 19:00,18.417463561846738
Friday January 01 21 07:00,23.647658220877005
Sunday January 03 21 02:00,30.745555803960144
Monday January 11 21 18:00,26.800166643818052
Monday January 04 21 22:00,21.914053846625976
Friday January 08 21 14:00,20.58680977565115
Saturday January 02 21 23:00,29.24288152022769
Thursday January 07 21 18:00,18.597417062607303
Monday January 04 21 02:00,26.159389594169827
Sunday January 03 21 14:00,28.446830505174436
Sunday January 10 21 22:00,28.280760803208626
Thursday January 07 21 07:00,15.60955207758725
Monday January 11 21 17:00,27.46440167838238
Monday January 04 21 15:00,24.843476201042822
Saturday January 02 21 08:00,25.908303391508987
Tuesday January 05 21 16:00,18.655785518262906
Wednesday January 06 21 15:00,13.624218295320514
Monday January 11 21 14:00,27.71087300751261
Tuesday January 12 21 01:00,24.54400769639297
Monday January 11 21 11:00,29.13412881794477
Friday January 01 21 19:00,29.33262644023943
Wednesday January 06 21 09:00,16.304135026040324
Wednesday January 13 21 06:00,20.03551286933845
Sunday January 10 21 13:00,28.593902553991004
Friday January 08 21 13:00,19.36194795473986
Tuesday January 12 21 04:00,23.605487470713765
Monday January 11 21 10:00,28.331390667513197
Monday January 11 21 20:00,27.29006747341706
Sunday January 10 21 21:00,28.478791229326866
Tuesday January 05 21 04:00,20.688557616620812
Thursday January 07 21 11:00,14.863357709992066
Friday January 01 21 03:00,24.298561339958923
Friday January 01 21 18:00,24.430089521852093
Tuesday January 05 21 06:00,21.111412011746598
Wednesday January 06 21 17:00,14.51923860515262
Tuesday January 05 21 17:00,17.261773490248803
Friday January 08 21 02:00,16.480658382825695
Saturday January 09 21 08:00,24.856005477713573
Friday January 08 21 15:00,22.25281523200327
Sunday January 10 21 01:00,28.482062765463045
Friday January 01 21 15:00,23.92025190598822
Monday January 04 21 01:00,27.203935669472965
Tuesday January 12 21 10:00,23.074643374177004
Friday January 01 21 06:00,22.744274641292876
Monday January 11 21 08:00,28.271374704175503
Monday January 04 21 04:00,25.249859966635544
Wednesday January 06 21 02:00,16.632422078950114
Tuesday January 05 21 02:00,20.34372180842722
Tuesday January 05 21 23:00,15.257450935652763
Sunday January 03 21 18:00,29.62067332241018
Sunday January 10 21 10:00,28.49992463208339
Saturday January 09 21 06:00,22.578728187945625
Monday January 04 21 10:00,23.630340588358443
Sunday January 03 21 03:00,28.321205721954186
Friday January 08 21 06:00,19.89288720538547
Tuesday January 12 21 09:00,24.53434044541764
Sunday January 03 21 07:00,29.467920846926283
Tuesday January 05 21 14:00,18.249790074305693
Saturday January 02 21 18:00,27.790667069565732
Saturday January 02 21 04:00,27.809628909749797
Friday January 08 21 19:00,21.659835571188342
Sunday January 10 21 19:00,28.886876871154218
Sunday January 03 21 19:00,26.27043236944958
Saturday January 09 21 04:00,24.44403055704871
Friday January 08 21 21:00,21.901692668933606
Monday January 04 21 05:00,25.82437788882568
Friday January 08 21 09:00,18.862251873692184
Thursday January 07 21 23:00,19.58986545917687
Sunday January 03 21 12:00,27.5113017617438
Tuesday January 05 21 00:00,20.679354517427647
Sunday January 03 21 01:00,29.30238471794519
Friday January 08 21 17:00,20.921832291802207
Friday January 01 21 14:00,24.99069612432535
Monday January 11 21 22:00,25.62634037815748
Friday January 08 21 16:00,19.998873673911366
Tuesday January 12 21 16:00,21.014275438172582
Tuesday January 05 21 15:00,17.608127248149668
Sunday January 03 21 23:00,25.991269389087783
Monday January 04 21 08:00,23.961433149665808
Wednesday January 06 21 08:00,14.841762155625306
Thursday January 07 21 01:00,15.353453217028175
Tuesday January 05 21 20:00,19.271965121879024
Saturday January 02 21 21:00,28.891220613591596
Thursday January 07 21 03:00,14.564652254754542
Wednesday January 06 21 21:00,15.154202987324815
Friday January 08 21 00:00,15.637537034386787
Monday January 04 21 18:00,21.531664566168885
Wednesday January 06 21 06:00,14.854403369647736
Sunday January 03 21 05:00,29.627030206650463
Friday January 08 21 05:00,18.776252297542477
Tuesday January 05 21 22:00,17.00032641955824
Tuesday January 12 21 05:00,26.496932800071384
Saturday January 09 21 18:00,25.580558308958626
Tuesday January 05 21 10:00,19.090485909230313
Saturday January 02 21 12:00,28.372296840733004
Wednesday January 13 21 07:00,19.638763301012137
Monday January 04 21 20:00,23.18180177398407
Monday January 11 21 21:00,25.623333291173648
Friday January 01 21 05:00,23.58166171101164
Monday January 04 21 07:00,25.165428987607307
Sunday January 10 21 15:00,28.036961044478147
Wednesday January 06 21 23:00,13.812218212964419
Monday January 11 21 01:00,29.622627350021634
Sunday January 10 21 05:00,28.57442171066662
Tuesday January 12 21 08:00,24.724953962154306
Sunday January 10 21 02:00,28.230205820769317
Friday January 01 21 17:00,25.842715886158693
Friday January 01 21 16:00,26.28287268274302
Friday January 01 21 22:00,25.87176610363844
Sunday January 10 21 20:00,30.57818134166602
Tuesday January 12 21 20:00,19.604098857386543
Monday January 11 21 19:00,26.608756094182603
Wednesday January 06 21 19:00,15.643516481583411
